,productType,year,profit
2654,주식형,2021,22.62
2655,재간접,2021,35.21
2656,주식형,2021,18.86
2657,재간접,2021,5.5
2658,재간접,2021,25.14
2659,재간접,2021,8.33
2660,주식형,2021,6.31
2661,재간접,2021,8.2
2662,단기금융,2021,0.0
2663,주식형,2021,64.76
2664,파생상품,2021,2.39
2665,주식형,2021,26.75
2666,주식형,2021,17.19
2667,재간접,2021,-2.17
2668,혼합주식형,2021,11.61
2669,재간접,2021,17.84
2670,파생상품,2021,23.59
2671,재간접,2021,-2.14
2672,주식형,2021,-17.84
2673,주식형,2021,-22.62
2674,주식형,2021,16.03
2675,혼합채권형,2021,2.76
2676,채권형,2021,-0.46
2677,혼합자산,2021,-0.99
2678,재간접,2021,5.99
2679,재간접,2021,9.64
2680,주식형,2021,26.88
2681,채권형,2021,-4.54
2682,혼합채권형,2021,2.07
2683,주식형,2021,14.57
2684,채권형,2021,-0.64
2685,재간접,2021,11.56
2686,채권형,2021,8.68
2687,파생상품,2021,23.55
2688,주식형,2021,29.39
2689,재간접,2021,12.44
2690,주식형,2021,22.65
2691,주식형,2021,-17.09
2692,특별자산,2021,13.45
2693,주식형,2021,19.08
2694,재간접,2021,-1.89
2695,주식형,2021,-19.53
2696,특별자산,2021,19.22
2697,재간접,2021,-10.64
2698,재간접,2021,18.39
2699,채권형,2021,8.8
2700,주식형,2021,20.14
2701,재간접,2021,-8.82
2702,주식형,2021,-4.2
2703,채권형,2021,-1.07
2704,주식형,2021,19.56
2705,재간접,2021,19.09
2706,주식형,2021,0.0
2707,주식형,2021,3.67
2708,주식형,2021,-21.54
2709,주식형,2021,29.89
2710,재간접,2021,-9.34
2711,주식형,2021,15.04
2712,재간접,2021,9.16
2713,채권형,2021,0.02
2714,주식형,2021,6.54
2715,재간접,2021,1.05
2716,재간접,2021,18.06
2717,재간접,2021,4.35
2718,혼합채권형,2021,3.01
2719,혼합채권형,2021,2.0
2720,주식형,2021,11.81
2721,재간접,2021,39.23
2722,재간접,2021,16.06
2723,재간접,2021,5.49
2724,주식형,2021,15.55
2725,재간접,2021,12.57
2726,재간접,2021,27.44
2727,주식형,2021,14.6
2728,채권형,2021,-3.61
2729,재간접,2021,5.95
2730,재간접,2021,7.64
2731,재간접,2021,-9.9
2732,주식형,2021,6.84
2733,주식형,2021,20.84
2734,재간접,2021,-0.17
2735,재간접,2021,-2.19
2736,주식형,2021,11.39
2737,부동산,2021,12.0
2738,재간접,2021,-2.72
2739,주식형,2021,5.69
2740,재간접,2021,19.9
2741,주식형,2021,9.54
2742,재간접,2021,-10.58
2743,재간접,2021,7.42
2744,주식형,2021,-2.03
2745,주식형,2021,6.14
2746,재간접,2021,-1.8
2747,주식형,2021,0.88
2748,혼합채권형,2021,2.71
2749,주식형,2021,25.01
2750,재간접,2021,13.1
2751,주식형,2021,5.26
2752,주식형,2021,24.31
2753,재간접,2021,21.16
2754,재간접,2021,8.19
2755,채권형,2021,1.18
2756,재간접,2021,-8.44
2757,주식형,2021,34.03
2758,주식형,2021,9.34
2759,주식형,2021,14.19
2760,혼합채권형,2021,2.73
2761,주식형,2021,5.03
2762,채권형,2021,-2.87
2763,단기금융,2021,0.57
2764,파생상품,2021,4.43
2765,파생상품,2021,-0.34
2766,부동산,2021,24.4
2767,주식형,2021,-30.58
2768,채권형,2021,0.26
2769,재간접,2021,49.39
2770,재간접,2021,19.67
2771,주식형,2021,52.64
2772,재간접,2021,8.53
2773,주식형,2021,15.06
2774,재간접,2021,-0.26
2775,주식형,2021,32.21
2776,주식형,2021,35.35
2777,재간접,2021,15.8
2778,재간접,2021,5.07
2779,재간접,2021,3.57
2780,재간접,2021,0.0
2781,주식형,2021,19.42
2782,주식형,2021,35.87
2783,혼합채권형,2021,0.56
2784,채권형,2021,0.98
2785,주식형,2021,-10.73
2786,주식형,2021,5.85
2787,혼합주식형,2021,8.38
2788,주식형,2021,40.81
2789,주식형,2021,9.58
2790,주식형,2021,-6.51
2791,주식형,2021,4.51
2792,주식형,2021,9.02
2793,재간접,2021,7.41
2794,주식형,2021,-13.23
2795,재간접,2021,17.26
2796,재간접,2021,8.74
2797,파생상품,2021,24.26
2798,혼합채권형,2021,1.39
2799,파생상품,2021,-22.05
2800,재간접,2021,15.48
2801,주식형,2021,-17.43
2802,혼합채권형,2021,7.17
2803,재간접,2021,10.13
2804,주식형,2021,0.0
2805,재간접,2021,0.0
2806,재간접,2021,-22.43
2807,재간접,2021,22.98
2808,재간접,2021,22.16
2809,주식형,2021,21.93
2810,재간접,2021,-2.59
2811,주식형,2021,17.91
2812,주식형,2021,0.0
2813,주식형,2021,2.67
2814,재간접,2021,-3.15
2815,재간접,2021,11.8
2816,파생상품,2021,55.47
2817,파생상품,2021,7.63
2818,파생상품,2021,-21.57
2819,재간접,2021,7.45
2820,주식형,2021,19.89
2821,재간접,2021,4.1
2822,재간접,2021,13.18
2823,재간접,2021,11.69
2824,단기금융,2021,0.98
2825,주식형,2021,21.39
2826,주식형,2021,5.85
2827,재간접,2021,11.59
2828,주식형,2021,3.15
2829,혼합채권형,2021,30.52
2830,재간접,2021,-1.81
2831,부동산,2021,26.43
2832,재간접,2021,13.95
2833,주식형,2021,0.0
2834,재간접,2021,8.49
2835,재간접,2021,0.36
2836,재간접,2021,4.15
2837,혼합채권형,2021,1.11
2838,재간접,2021,4.99
2839,혼합채권형,2021,1.57
2840,재간접,2021,29.16
2841,재간접,2021,9.07
2842,주식형,2021,36.66
2843,주식형,2021,-8.53
2844,재간접,2021,14.39
2845,재간접,2021,10.3
2846,재간접,2021,16.7
2847,채권형,2021,-0.56
2848,주식형,2021,-17.25
2849,주식형,2021,19.83
2850,혼합채권형,2021,1.51
2851,재간접,2021,8.36
2852,주식형,2021,18.48
2853,재간접,2021,7.64
2854,재간접,2021,34.44
2855,혼합채권형,2021,8.52
2856,채권형,2021,0.44
2857,주식형,2021,-31.28
2858,재간접,2021,14.68
2859,재간접,2021,-1.06
2860,재간접,2021,12.77
2861,채권형,2021,-0.1
2862,재간접,2021,10.09
2863,파생상품,2021,9.18
2864,채권형,2021,2.7
2865,혼합주식형,2021,7.23
2866,주식형,2021,8.83
2867,재간접,2021,6.71
2868,파생상품,2021,-2.46
2869,주식형,2021,19.85
2870,채권형,2021,1.06
2871,주식형,2021,0.75
2872,주식형,2021,25.4
2873,주식형,2021,-18.84
2874,재간접,2021,7.56
2875,주식형,2021,-2.84
2876,재간접,2021,18.23
2877,주식형,2021,30.27
2878,주식형,2021,16.5
2879,재간접,2021,11.42
2880,주식형,2021,-4.41
2881,주식형,2021,13.96
2882,주식형,2021,1.1
2883,주식형,2021,20.36
2884,주식형,2021,12.24
2885,주식형,2021,5.74
2886,혼합채권형,2021,1.02
2887,재간접,2021,-7.34
2888,주식형,2021,12.69
2889,채권형,2021,-0.34
2890,파생상품,2021,-7.8
2891,주식형,2021,10.89
2892,주식형,2021,-13.74
2893,재간접,2021,7.61
2894,재간접,2021,18.03
2895,재간접,2021,8.44
2896,재간접,2021,46.75
2897,혼합자산,2021,-0.27
2898,재간접,2021,15.63
2899,재간접,2021,9.34
2900,혼합채권형,2021,-7.84
2901,재간접,2021,13.47
2902,혼합채권형,2021,2.38
2903,단기금융,2021,0.48
2904,재간접,2021,-6.89
2905,채권형,2021,-0.21
2906,주식형,2021,10.35
2907,혼합채권형,2021,-0.15
2908,주식형,2021,16.91
2909,재간접,2021,5.89
2910,재간접,2021,0.0
2911,재간접,2021,19.42
2912,혼합채권형,2021,-0.02
2913,주식형,2021,13.99
2914,재간접,2021,21.71
2915,주식형,2021,23.3
2916,주식형,2021,6.45
2917,주식형,2021,0.48
2918,재간접,2021,3.47
2919,재간접,2021,12.99
2920,주식형,2021,4.36
2921,재간접,2021,8.7
2922,채권형,2021,-3.58
2923,재간접,2021,5.84
2924,파생상품,2021,38.81
2925,파생상품,2021,-22.8
2926,재간접,2021,7.97
2927,재간접,2021,-7.64
2928,주식형,2021,5.14
2929,주식형,2021,3.18
2930,주식형,2021,15.21
2931,주식형,2021,11.71
2932,재간접,2021,15.04
2933,재간접,2021,9.42
2934,재간접,2021,11.36
2935,혼합주식형,2021,2.67
2936,주식형,2021,-5.64
2937,재간접,2021,17.05
2938,주식형,2021,33.9
2939,주식형,2021,89.89
2940,재간접,2021,15.5
2941,재간접,2021,4.23
2942,재간접,2021,23.18
2943,재간접,2021,3.77
2944,채권형,2021,-1.46
2945,재간접,2021,18.34
2946,주식형,2021,10.86
2947,재간접,2021,6.43
2948,재간접,2021,4.44
2949,재간접,2021,33.67
2950,재간접,2021,13.37
2951,파생상품,2021,58.77
2952,주식형,2021,3.4
2953,재간접,2021,-10.14
2954,재간접,2021,22.14
2955,재간접,2021,26.03
2956,재간접,2021,11.18
2957,재간접,2021,9.44
2958,재간접,2021,4.66
2959,재간접,2021,29.97
2960,혼합채권형,2021,-0.58
2961,재간접,2021,8.16
2962,재간접,2021,8.79
2963,주식형,2021,20.69
2964,재간접,2021,11.37
2965,특별자산,2021,2.96
2966,주식형,2021,-12.22
2967,파생상품,2021,67.73
2968,주식형,2021,7.75
2969,주식형,2021,0.72
2970,재간접,2021,1.4
2971,재간접,2021,53.58
2972,재간접,2021,13.11
2973,혼합채권형,2021,0.0
2974,채권형,2021,1.18
2975,재간접,2021,18.62
2976,재간접,2021,4.43
2977,재간접,2021,0.0
2978,주식형,2021,8.71
2979,주식형,2021,-13.0
2980,주식형,2021,17.8
2981,재간접,2021,13.94
2982,재간접,2021,31.98
2983,주식형,2021,30.28
2984,혼합채권형,2021,1.46
2985,재간접,2021,1.47
2986,재간접,2021,9.1
2987,파생상품,2021,69.74
2988,재간접,2021,1.48
2989,파생상품,2021,-19.82
2990,주식형,2021,9.2
2991,주식형,2021,12.5
2992,재간접,2021,4.9
2993,재간접,2021,26.56
2994,주식형,2021,10.78
2995,주식형,2021,23.31
2996,혼합채권형,2021,-0.29
2997,재간접,2021,2.32
2998,주식형,2021,23.61
2999,혼합채권형,2021,1.53
3000,주식형,2021,81.07
3001,재간접,2021,18.24
3002,재간접,2021,-10.74
3003,혼합채권형,2021,2.91
3004,혼합채권형,2021,3.36
3005,재간접,2021,-0.41
3006,부동산,2021,6.52
3007,재간접,2021,3.37
3008,재간접,2021,-6.78
3009,재간접,2021,-9.42
3010,혼합채권형,2021,7.21
3011,재간접,2021,19.25
3012,파생상품,2021,17.32
3013,재간접,2021,0.0
3014,파생상품,2021,2.71
3015,주식형,2021,26.25
3016,파생상품,2021,49.09
3017,단기금융,2021,1.09
3018,재간접,2021,33.7
3019,주식형,2021,-2.31
3020,혼합자산,2021,-0.55
3021,재간접,2021,22.03
3022,주식형,2021,-20.14
3023,혼합채권형,2021,0.0
3024,채권형,2021,0.79
3025,재간접,2021,12.74
3026,재간접,2021,9.52
3027,재간접,2021,5.48
3028,혼합자산,2021,11.85
3029,재간접,2021,1.73
3030,재간접,2021,13.14
3031,주식형,2021,11.6
3032,채권형,2021,0.84
3033,주식형,2021,-25.71
3034,혼합채권형,2021,7.21
3035,주식형,2021,22.38
3036,재간접,2021,14.26
3037,주식형,2021,10.33
3038,주식형,2021,-9.57
3039,채권형,2021,1.29
3040,재간접,2021,2.6
3041,주식형,2021,8.85
3042,주식형,2021,-1.41
3043,특별자산,2021,13.76
3044,주식형,2021,-14.78
3045,재간접,2021,31.66
3046,재간접,2021,-18.63
3047,혼합채권형,2021,1.74
3048,주식형,2021,-10.91
3049,혼합채권형,2021,6.08
3050,주식형,2021,-16.42
3051,주식형,2021,14.17
3052,주식형,2021,6.35
3053,재간접,2021,11.14
3054,혼합채권형,2021,2.95
3055,혼합채권형,2021,4.36
3056,재간접,2021,15.22
3057,주식형,2021,0.0
3058,주식형,2021,34.57
3059,단기금융,2021,0.59
3060,주식형,2021,2.61
3061,혼합채권형,2021,8.08
3062,재간접,2021,3.76
3063,파생상품,2021,-9.22
3064,혼합채권형,2021,1.46
3065,재간접,2021,-0.34
3066,재간접,2021,13.05
3067,주식형,2021,13.05
3068,혼합주식형,2021,7.88
3069,주식형,2021,4.98
3070,재간접,2021,17.97
3071,주식형,2021,27.35
3072,재간접,2021,5.92
3073,재간접,2021,3.12
3074,주식형,2021,20.75
3075,재간접,2021,22.57
3076,재간접,2021,6.77
3077,파생상품,2021,24.45
3078,주식형,2021,15.9
3079,주식형,2021,0.0
3080,채권형,2021,8.0
3081,부동산,2021,33.85
3082,주식형,2021,-2.64
3083,주식형,2021,19.97
3084,재간접,2021,29.82
3085,채권형,2021,-0.06
3086,주식형,2021,11.87
3087,단기금융,2021,0.67
3088,부동산,2021,9.63
3089,혼합채권형,2021,2.47
3090,재간접,2021,17.96
3091,재간접,2021,29.08
3092,재간접,2021,-24.13
3093,재간접,2021,1.87
3094,주식형,2021,-5.41
3095,채권형,2021,-1.69
3096,파생상품,2021,20.59
3097,재간접,2021,8.7
3098,주식형,2021,1.48
3099,특별자산,2021,9.37
3100,주식형,2021,42.54
3101,단기금융,2021,0.47
3102,재간접,2021,-2.01
3103,주식형,2021,0.0
3104,재간접,2021,-1.2
3105,주식형,2021,20.47
3106,주식형,2021,7.73
3107,채권형,2021,0.67
3108,부동산,2021,15.79
3109,주식형,2021,-15.47
3110,채권형,2021,0.49
3111,재간접,2021,-3.71
3112,재간접,2021,29.8
3113,주식형,2021,-9.34
3114,혼합주식형,2021,9.27
3115,파생상품,2021,-18.1
3116,재간접,2021,-9.57
3117,주식형,2021,-2.92
3118,재간접,2021,0.0
3119,재간접,2021,-1.15
3120,채권형,2021,10.21
3121,주식형,2021,27.82
3122,혼합자산,2021,4.91
3123,주식형,2021,15.43
3124,재간접,2021,-15.43
3125,주식형,2021,27.68
3126,재간접,2021,8.38
3127,재간접,2021,11.9
3128,부동산,2021,30.62
3129,채권형,2021,0.07
3130,재간접,2021,17.99
3131,재간접,2021,0.0
3132,재간접,2021,-21.16
3133,재간접,2021,2.32
3134,주식형,2021,23.85
3135,주식형,2021,1.41
3136,혼합채권형,2021,3.16
3137,부동산,2021,36.74
3138,혼합채권형,2021,7.09
3139,주식형,2021,8.22
3140,재간접,2021,0.0
3141,혼합주식형,2021,-0.85
3142,채권형,2021,-0.88
3143,주식형,2021,29.05
3144,재간접,2021,-50.67
3145,재간접,2021,-0.97
3146,주식형,2021,-1.01
3147,재간접,2021,-0.9
3148,재간접,2021,35.43
3149,채권형,2021,1.07
3150,주식형,2021,12.99
3151,부동산,2021,27.43
3152,주식형,2021,13.62
3153,재간접,2021,8.36
3154,혼합채권형,2021,1.58
3155,혼합채권형,2021,-6.75
3156,주식형,2021,-12.89
3157,재간접,2021,-3.02
3158,재간접,2021,6.62
3159,재간접,2021,6.68
3160,파생상품,2021,59.34
3161,재간접,2021,0.64
3162,주식형,2021,34.83
3163,재간접,2021,11.87
3164,재간접,2021,10.87
3165,채권형,2021,-1.41
3166,재간접,2021,7.2
3167,채권형,2021,-2.49
3168,재간접,2021,15.39
3169,주식형,2021,6.82
3170,재간접,2021,29.53
3171,주식형,2021,0.0
3172,재간접,2021,-8.1
3173,재간접,2021,-0.26
3174,재간접,2021,3.67
3175,혼합채권형,2021,-5.99
3176,재간접,2021,5.99
3177,재간접,2021,21.02
3178,재간접,2021,9.63
3179,재간접,2021,0.0
3180,주식형,2021,12.43
3181,주식형,2021,2.09
3182,부동산,2021,14.48
3183,채권형,2021,4.0
3184,재간접,2021,7.49
3185,혼합주식형,2021,3.08
3186,재간접,2021,-0.72
3187,재간접,2021,32.93
3188,주식형,2021,2.51
3189,재간접,2021,21.16
3190,재간접,2021,31.33
3191,주식형,2021,-18.84
3192,혼합채권형,2021,0.0
3193,주식형,2021,-17.9
3194,재간접,2021,20.87
3195,부동산,2021,23.91
3196,재간접,2021,8.49
3197,부동산,2021,52.06
3198,재간접,2021,26.87
3199,혼합자산,2021,10.99
3200,채권형,2021,1.67
3201,재간접,2021,-0.43
3202,주식형,2021,11.73
3203,주식형,2021,7.34
3204,주식형,2021,-31.2
3205,재간접,2021,7.85
3206,주식형,2021,44.45
3207,주식형,2021,7.98
3208,주식형,2021,-7.41
3209,주식형,2021,50.4
3210,주식형,2021,10.58
3211,파생상품,2021,25.96
3212,주식형,2021,7.47
3213,주식형,2021,0.0
3214,주식형,2021,13.71
3215,주식형,2021,9.04
3216,재간접,2021,-21.97
3217,주식형,2021,17.68
3218,주식형,2021,-18.79
3219,재간접,2021,10.18
3220,재간접,2021,8.14
3221,주식형,2021,22.26
3222,혼합채권형,2021,9.65
3223,재간접,2021,7.52
3224,재간접,2021,-7.36
3225,재간접,2021,6.83
3226,주식형,2021,23.44
3227,부동산,2021,28.32
3228,재간접,2021,0.97
3229,재간접,2021,366.67
3230,주식형,2021,51.53
3231,재간접,2021,20.74
3232,채권형,2021,0.4
3233,재간접,2021,16.11
3234,파생상품,2021,3.09
3235,재간접,2021,8.47
3236,재간접,2021,24.14
3237,주식형,2021,8.95
3238,부동산,2021,6.26
3239,주식형,2021,13.91
3240,재간접,2021,1.22
3241,주식형,2021,-9.82
3242,주식형,2021,16.96
3243,재간접,2021,1.83
3244,단기금융,2021,0.0
3245,혼합주식형,2021,0.0
3246,주식형,2021,-0.68
3247,재간접,2021,14.55
3248,주식형,2021,1.81
3249,재간접,2021,41.58
3250,혼합채권형,2021,2.15
3251,재간접,2021,5.34
3252,재간접,2021,9.83
3253,재간접,2021,10.35
3254,주식형,2021,14.61
3255,주식형,2021,28.52
3256,재간접,2021,10.47
3257,부동산,2021,9.05
3258,혼합채권형,2021,0.92
3259,주식형,2021,20.29
3260,재간접,2021,7.67
3261,재간접,2021,24.69
3262,재간접,2021,9.42
3263,혼합채권형,2021,2.37
3264,재간접,2021,3.8
3265,혼합채권형,2021,7.58
3266,재간접,2021,6.63
3267,재간접,2021,15.38
3268,재간접,2021,7.69
3269,주식형,2021,13.41
3270,재간접,2021,43.24
3271,혼합채권형,2021,0.19
3272,재간접,2021,-4.79
3273,단기금융,2021,0.64
3274,주식형,2021,29.59
3275,주식형,2021,-10.23
3276,재간접,2021,-5.84
3277,부동산,2021,31.09
3278,혼합자산,2021,15.44
3279,혼합채권형,2021,2.82
3280,재간접,2021,14.25
3281,주식형,2021,6.72
3282,재간접,2021,5.08
3283,주식형,2021,18.02
3284,주식형,2021,-3.75
3285,재간접,2021,3.32
3286,주식형,2021,7.69
3287,채권형,2021,0.84
3288,재간접,2021,4.03
3289,주식형,2021,-39.32
3290,주식형,2021,17.96
3291,주식형,2021,4.93
3292,재간접,2021,2.15
3293,재간접,2021,6.9
3294,재간접,2021,23.59
3295,주식형,2021,9.88
3296,재간접,2021,6.99
3297,파생상품,2021,4.34
3298,주식형,2021,0.0
3299,재간접,2021,26.86
3300,주식형,2021,11.65
3301,혼합채권형,2021,0.0
3302,재간접,2021,12.55
3303,혼합자산,2021,12.95
3304,재간접,2021,12.25
3305,부동산,2021,28.95
3306,파생상품,2021,13.41
3307,주식형,2021,35.76
3308,재간접,2021,6.85
3309,주식형,2021,-0.1
3310,재간접,2021,24.81
3311,주식형,2021,31.74
3312,재간접,2021,21.39
3313,재간접,2021,27.82
3314,재간접,2021,0.32
3315,채권형,2021,3.85
3316,채권형,2021,-2.67
3317,파생상품,2021,4.4
3318,재간접,2021,0.21
3319,주식형,2021,29.72
3320,재간접,2021,21.3
3321,채권형,2021,0.13
3322,주식형,2021,29.54
3323,혼합자산,2021,10.52
3324,재간접,2021,-5.9
3325,주식형,2021,6.21
3326,주식형,2021,21.66
3327,재간접,2021,0.0
3328,재간접,2021,12.58
3329,혼합채권형,2021,2.3
3330,주식형,2021,7.34
3331,주식형,2021,0.0
3332,재간접,2021,8.94
3333,혼합채권형,2021,3.65
3334,특별자산,2021,21.28
3335,주식형,2021,26.75
3336,재간접,2021,0.45
3337,주식형,2021,9.43
3338,재간접,2021,0.59
3339,재간접,2021,22.18
3340,주식형,2021,33.9
3341,주식형,2021,5.8
3342,혼합채권형,2021,3.99
3343,파생상품,2021,55.4
3344,주식형,2021,-11.95
3345,주식형,2021,10.33
3346,부동산,2021,16.07
3347,주식형,2021,0.0
3348,주식형,2021,22.79
3349,부동산,2021,8.28
3350,주식형,2021,54.65
3351,혼합채권형,2021,6.42
3352,재간접,2021,4.76
3353,파생상품,2021,17.79
3354,재간접,2021,2.87
3355,재간접,2021,3.59
3356,혼합채권형,2021,3.45
3357,혼합채권형,2021,2.58
3358,혼합채권형,2021,3.35
3359,재간접,2021,0.44
3360,재간접,2021,-5.54
3361,파생상품,2021,-23.97
3362,파생상품,2021,-4.5
3363,혼합채권형,2021,5.01
3364,혼합자산,2021,14.19
3365,혼합채권형,2021,0.71
3366,주식형,2021,-61.5
3367,채권형,2021,9.2
3368,주식형,2021,-12.4
3369,주식형,2021,-0.82
3370,재간접,2021,8.97
3371,혼합채권형,2021,3.41
3372,재간접,2021,11.52
3373,부동산,2021,-0.04
3374,재간접,2021,1.66
3375,주식형,2021,6.53
3376,주식형,2021,22.14
3377,주식형,2021,-8.93
3378,주식형,2021,0.0
3379,재간접,2021,5.73
3380,주식형,2021,34.74
3381,재간접,2021,36.86
3382,주식형,2021,-2.8
3383,주식형,2021,14.01
3384,재간접,2021,5.77
3385,재간접,2021,21.12
3386,재간접,2021,17.1
3387,주식형,2021,-8.58
3388,재간접,2021,28.14
3389,재간접,2021,11.51
3390,주식형,2021,-0.74
3391,주식형,2021,6.14
3392,재간접,2021,-9.38
3393,채권형,2021,0.16
3394,혼합주식형,2021,2.19
3395,주식형,2021,1.53
3396,혼합채권형,2021,0.0
3397,주식형,2021,14.77
3398,혼합채권형,2021,4.5
3399,주식형,2021,10.66
3400,주식형,2021,74.76
3401,재간접,2021,-3.66
3402,혼합채권형,2021,2.74
